id_distribuidor,fecha_nacimiento,estado,sucursal,escolaridad,estado_civil,dependientes,tipo_vivienda,sexo,tiempo_vivienda,ingreso_neto,experiencia,tipo_negocio,tiempo_op_negocio,capacidad_pago_semanal
136388,1989-12-25,México,IXTAPALUCA 2,Bachillerato,Casada (o),0,Familiar,FEMENINO,12 AÑOS 0 MESES ,"$10,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,5 AÑOS 0 MESES ,3000.0
136389,1998-12-25,México,IXTAPALUCA 2,Primaria,Soltera (o),0,Familiar,FEMENINO,19 AÑOS 0 MESES ,"$8,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,6 AÑOS 0 MESES ,2000.0
136399,1993-03-13,México,IXTAPALUCA 2,Secundaria,Unión Libre,0,Familiar,FEMENINO,2 AÑOS 0 MESES ,"$8,000.00",NO,VENTA DE ALIMENTOS,7 AÑOS 0 MESES ,2000.0
136401,1979-01-27,México,IXTAPALUCA 2,Primaria,Unión Libre,0,Familiar,FEMENINO,43 AÑOS 0 MESES ,"$9,000.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,10 AÑOS 12 MESES ,3000.0
136402,1976-01-18,México,IXTAPALUCA 2,Tecnico,Unión Libre,0,Familiar,FEMENINO,40 AÑOS 0 MESES ,"$8,000.00",NO,LAVANDERIA/TINTORERIA/PLANCHADURIA,10 AÑOS 12 MESES ,5000.0
136404,1985-06-17,México,IXTAPALUCA 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,35 AÑOS 0 MESES ,"$14,000.00",NO,TORTILLERIA/MOLINO,8 AÑOS 0 MESES ,5000.0
136406,1989-03-21,México,IXTAPALUCA 2,Primaria,Unión Libre,0,Familiar,FEMENINO,2 AÑOS 0 MESES ,"$7,000.00",NO,VENTA DE CELULARES/TECNOLOGIA,6 AÑOS 0 MESES ,2000.0
136407,1987-03-11,México,IXTAPALUCA 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,4 AÑOS 0 MESES ,"$9,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 12 MESES ,3000.0
136410,1981-09-09,México,IXTAPALUCA 2,Secundaria,Unión Libre,0,Familiar,FEMENINO,2 AÑOS 0 MESES ,"$6,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,2400.0
135555,1978-06-05,México,AMECAMECA,Secundaria,Unión Libre,0,Propia,FEMENINO,26 AÑOS 1 MESES ,"$20,200.00",NO,VENTA DE ROPA,10 AÑOS 1 MESES ,2700.0
135557,1973-04-30,México,AMECAMECA,Secundaria,Casada (o),0,Propia,FEMENINO,26 AÑOS 1 MESES ,"$14,500.00",NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,4000.0
135558,2001-03-20,México,AMECAMECA,Bachillerato,Unión Libre,0,Familiar,FEMENINO,14 AÑOS 1 MESES ,"$12,500.00",NO,PAPELERIA,4 AÑOS 1 MESES ,2400.0
135560,1996-04-16,México,AMECAMECA,Bachillerato,Unión Libre,0,Familiar,FEMENINO,26 AÑOS 1 MESES ,"$10,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,8 AÑOS 1 MESES ,2720.0
135573,1991-11-14,México,AMECAMECA,Bachillerato,Unión Libre,0,Propia,FEMENINO,26 AÑOS 1 MESES ,"$24,000.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,5 AÑOS 1 MESES ,3170.0
136303,1975-11-09,Distrito Federal,NEZAHUALCOYOTL 2,Secundaria,Casada (o),1,Familiar,MASCULINO,10 AÑOS 1 MESES ,"$7,825.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,1956.0
136305,1979-12-30,Distrito Federal,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),3,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$7,800.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,1950.0
136308,2001-12-05,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,15 AÑOS 1 MESES ,"$4,750.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,1188.0
136521,1997-10-15,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,4 AÑOS 1 MESES ,"$6,800.00",NO,VENTA DE ROPA,2 AÑOS 1 MESES ,1700.0
136527,1969-05-12,Distrito Federal,NEZAHUALCOYOTL 2,Secundaria,Casada (o),1,Propia,FEMENINO,50 AÑOS 1 MESES ,"$8,150.00",NO,VENTA DE ALIMENTOS,10 AÑOS 1 MESES ,2038.0
136531,1987-06-06,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Unión Libre,3,Familiar,FEMENINO,35 AÑOS 1 MESES ,"$8,925.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,3 AÑOS 1 MESES ,2231.0
136543,1989-10-24,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Unión Libre,2,Familiar,FEMENINO,3 AÑOS 1 MESES ,"$7,800.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,2 AÑOS 1 MESES ,1950.0
135868,1986-09-24,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,3,Familiar,FEMENINO,9 AÑOS 1 MESES ,"$8,300.00",NO,FLORES/ARREGLOS,10 AÑOS 1 MESES ,2075.0
135880,1989-08-20,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,2,Familiar,FEMENINO,7 AÑOS 1 MESES ,"$9,800.00",NO,VENTA DE ALIMENTOS,7 AÑOS 1 MESES ,2450.0
135881,1969-09-27,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),0,Familiar,FEMENINO,8 AÑOS 1 MESES ,"$8,600.00",NO,VENTA DE ALIMENTOS,8 AÑOS 1 MESES ,2150.0
136257,2003-02-08,México,NEZAHUALCOYOTL 2,Secundaria,Soltera (o),1,Familiar,FEMENINO,17 AÑOS 1 MESES ,"$10,200.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,2550.0
136267,1982-10-05,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,2,Familiar,FEMENINO,17 AÑOS 1 MESES ,"$10,300.00",NO,VENTA DE ROPA,10 AÑOS 0 MESES ,2575.0
136278,1992-11-03,México,NEZAHUALCOYOTL 2,Secundaria,Unión Libre,1,Familiar,FEMENINO,7 AÑOS 1 MESES ,"$6,788.00",NO,VENTA DE ROPA,5 AÑOS 1 MESES ,1697.0
135381,1974-01-09,México,CHIMALHUACAN 2,Primaria,Soltera (o),0,Familiar,FEMENINO,20 AÑOS 0 MESES ,"$12,000.00",NO,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,7 AÑOS 0 MESES ,2200.0
135382,2003-09-17,México,CHIMALHUACAN 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,20 AÑOS 0 MESES ,"$30,000.00",NO,JOYERIA/BISUTERIA/FUNDICION,6 AÑOS 0 MESES ,4600.0
135385,1975-12-18,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Propia,FEMENINO,20 AÑOS 0 MESES ,"$26,000.00",NO,TLAPALERIA/FERRETERIA/MATERIALES DE CONSTRUCCION,8 AÑOS 0 MESES ,4600.0
135386,1996-08-31,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,20 AÑOS 0 MESES ,"$20,000.00",NO,VENTA DE ALIMENTOS,7 AÑOS 0 MESES ,4100.0
135528,1993-05-06,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,16 AÑOS 0 MESES ,"$30,000.00",NO,TLAPALERIA/FERRETERIA/MATERIALES DE CONSTRUCCION,6 AÑOS 0 MESES ,5200.0
136194,2000-04-13,México,CHIMALHUACAN 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,15 AÑOS 0 MESES ,"$9,200.00",NO,VENTA DE ALIMENTOS,8 AÑOS 0 MESES ,1600.0
136198,2001-04-08,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,15 AÑOS 0 MESES ,"$7,600.00",NO,CALZADO REPARACION Y VENTA,5 AÑOS 0 MESES ,1500.0
136200,1993-05-17,México,CHIMALHUACAN 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,17 AÑOS 0 MESES ,"$6,800.00",NO,VENTA DE ROPA,6 AÑOS 0 MESES ,1400.0
136244,1975-10-01,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Propia,FEMENINO,25 AÑOS 0 MESES ,"$7,200.00",NO,JARCIERIA,7 AÑOS 0 MESES ,1600.0
136403,1978-06-22,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Propia,FEMENINO,6 AÑOS 0 MESES ,"$12,000.00",NO,PAPELERIA,7 AÑOS 0 MESES ,2500.0
136529,1974-08-05,México,CHIMALHUACAN 2,Primaria,Soltera (o),0,Propia,FEMENINO,25 AÑOS 0 MESES ,"$8,800.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,8 AÑOS 0 MESES ,2100.0
135945,1984-09-13,Tabasco,CARDENAS,Secundaria,Casada (o),4,Propia,FEMENINO,30 AÑOS 2 MESES ,$23.00,SI,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 3 MESES ,5800.0
136810,1994-05-31,Distrito Federal,NEZAHUALCOYOTL 2,Bachillerato,Soltera (o),0,Familiar,FEMENINO,18 AÑOS 1 MESES ,"$5,750.00",NO,VENTA DE ROPA,5 AÑOS 1 MESES ,1438.0
136857,1994-02-18,México,CHIMALHUACAN 2,Bachillerato,Casada (o),0,Familiar,FEMENINO,10 AÑOS 0 MESES ,"$14,200.00",NO,CALZADO REPARACION Y VENTA,9 AÑOS 0 MESES ,3550.0
136266,1984-05-14,Veracruz de Ignacio de la Llave,FORTIN,Secundaria,Casada (o),2,Propia,FEMENINO,8 AÑOS 0 MESES ,"$16,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,4 AÑOS 0 MESES ,1500.0
136904,1998-02-02,Veracruz de Ignacio de la Llave,FORTIN,Bachillerato,Unión Libre,0,Rentada,FEMENINO,3 AÑOS 0 MESES ,"$9,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,4 AÑOS 0 MESES ,1675.0
136687,1967-07-02,Veracruz de Ignacio de la Llave,ORIZABA,Secundaria,Soltera (o),0,Familiar,FEMENINO,50 AÑOS 1 MESES ,"$12,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,6 AÑOS 1 MESES ,11900.0
137236,1972-01-21,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Unión Libre,0,Familiar,FEMENINO,0 AÑOS 0 MESES ,"$6,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,10 AÑOS 0 MESES ,1450.0
135772,1990-05-13,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Casada (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$16,800.00",NO,AGUA/POTABLE/RESIDUAL,4 AÑOS 1 MESES ,4200.0
135830,1988-05-15,Veracruz de Ignacio de la Llave,COATZACOALCOS,Licenciatura,Soltera (o),0,Familiar,FEMENINO,30 AÑOS 1 MESES ,"$14,400.00",NO,VENTA DE MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,2 AÑOS 1 MESES ,4500.0
135928,1984-05-28,Veracruz de Ignacio de la Llave,COATZACOALCOS,Licenciatura,Casada (o),0,Propia,FEMENINO,18 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,3 AÑOS 1 MESES ,3700.0
136260,1989-09-12,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Soltera (o),0,Propia,FEMENINO,21 AÑOS 1 MESES ,"$11,600.00",NO,VENTA DE ROPA,6 AÑOS 1 MESES ,2900.0
136380,1985-06-16,Veracruz de Ignacio de la Llave,COATZACOALCOS,Primaria,Soltera (o),0,Propia,FEMENINO,30 AÑOS 1 MESES ,"$14,000.00",NO,VENTA DE ALIMENTOS,9 AÑOS 1 MESES ,3500.0
135925,1971-12-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Casada (o),0,Familiar,FEMENINO,10 AÑOS 1 MESES ,"$9,600.00",NO,JOYERIA/BISUTERIA/FUNDICION,3 AÑOS 1 MESES ,2400.0
136122,1974-09-20,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Soltera (o),0,Propia,FEMENINO,48 AÑOS 1 MESES ,"$10,800.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,2700.0
136144,1997-02-07,Veracruz de Ignacio de la Llave,COATZACOALCOS,Licenciatura,Soltera (o),0,Propia,MASCULINO,18 AÑOS 1 MESES ,"$11,600.00",NO,LAVANDERIA/TINTORERIA/PLANCHADURIA,3 AÑOS 1 MESES ,2900.0
136383,1992-11-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Unión Libre,0,Propia,FEMENINO,3 AÑOS 1 MESES ,"$15,600.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,3900.0
136900,1970-04-07,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Divorciada (o),0,Propia,FEMENINO,40 AÑOS 1 MESES ,"$10,800.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,2 AÑOS 1 MESES ,2700.0
136522,1968-02-22,Jalisco,TONALA 2,Primaria,Casada (o),1,,FEMENINO,0 AÑOS 0 MESES ,"$18,000.00",NO,VENTA DE ROPA,6 AÑOS 0 MESES ,15000.0
136523,1975-08-07,Jalisco,TONALA 2,Sin Estudios,Unión Libre,0,,FEMENINO,0 AÑOS 0 MESES ,"$10,000.00",NO,VENTA DE ROPA,2 AÑOS 0 MESES ,3000.0
136411,1990-06-29,México,IXTAPALUCA,Bachillerato,Unión Libre,4,Rentada,FEMENINO,3 AÑOS 0 MESES ,"$2,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 0 MESES ,2090.0
136413,1954-04-21,Distrito Federal,IXTAPALUCA,Bachillerato,Viuda (o),1,Propia,FEMENINO,20 AÑOS 0 MESES ,"$2,834.00",NO,CAFEINTERNET,10 AÑOS 12 MESES ,2362.0
136436,1978-07-03,Distrito Federal,IXTAPALUCA,Secundaria,Divorciada (o),0,Familiar,FEMENINO,8 AÑOS 0 MESES ,"$2,167.00",NO,JOYERIA/BISUTERIA/FUNDICION,4 AÑOS 0 MESES ,1806.0
136442,1955-06-10,México,IXTAPALUCA,Secundaria,Viuda (o),0,Familiar,FEMENINO,9 AÑOS 0 MESES ,"$2,212.00",NO,VENTA DE ROPA,10 AÑOS 0 MESES ,1844.0
136443,2003-11-11,Distrito Federal,IXTAPALUCA,Secundaria,Soltera (o),0,Familiar,FEMENINO,8 AÑOS 0 MESES ,"$2,164.00",NO,PAPELERIA,5 AÑOS 0 MESES ,1804.0
136444,1997-10-07,Distrito Federal,IXTAPALUCA,Secundaria,Unión Libre,1,Rentada,FEMENINO,7 AÑOS 0 MESES ,"$1,924.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,2 AÑOS 0 MESES ,1604.0
136445,1977-07-24,Distrito Federal,IXTAPALUCA,Secundaria,Divorciada (o),1,Familiar,FEMENINO,8 AÑOS 0 MESES ,"$2,052.00",NO,CALZADO REPARACION Y VENTA,4 AÑOS 0 MESES ,1710.0
136999,1979-01-14,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,MASCULINO,20 AÑOS 1 MESES ,"$3,200.00",NO,VENTA DE ROPA,10 AÑOS 12 MESES ,800.0
137002,1980-04-03,México,CHIMALHUACAN 2,Bachillerato,Soltera (o),0,Familiar,MASCULINO,35 AÑOS 1 MESES ,"$4,200.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,10 AÑOS 12 MESES ,1050.0
136776,1993-04-16,México,TEXCOCO,Bachillerato,Casada (o),3,Familiar,FEMENINO,29 AÑOS 1 MESES ,"$3,360.00",NO,VENTA DE ALIMENTOS,5 AÑOS 1 MESES ,1400.0
136780,1972-06-12,México,TEXCOCO,Tecnico,Soltera (o),1,Familiar,FEMENINO,50 AÑOS 1 MESES ,"$5,340.00",NO,PAPELERIA,8 AÑOS 1 MESES ,2225.0
136991,1985-07-15,México,TEXCOCO,Secundaria,Casada (o),1,Familiar,FEMENINO,7 AÑOS 1 MESES ,"$2,364.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 1 MESES ,985.0
137054,1962-12-07,México,TEXCOCO,Secundaria,Casada (o),0,Propia,FEMENINO,34 AÑOS 1 MESES ,"$6,720.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,7 AÑOS 1 MESES ,2800.0
137298,1963-01-03,México,TEXCOCO,Secundaria,Soltera (o),0,Propia,MASCULINO,45 AÑOS 1 MESES ,"$4,848.00",NO,TORTILLERIA/MOLINO,3 AÑOS 1 MESES ,2020.0
137330,1988-02-14,México,NEZAHUALCOYOTL 2,Secundaria,Casada (o),1,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$6,800.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,5 AÑOS 1 MESES ,1700.0
137108,1985-03-16,Tabasco,CARDENAS,Bachillerato,Casada (o),1,Propia,FEMENINO,10 AÑOS 2 MESES ,$36.00,NO,ABARROTES/MISCELANEAS/PERECEDEROS,5 AÑOS 5 MESES ,9100.0
134846,1980-10-19,Veracruz de Ignacio de la Llave,ORIZABA,Sin Estudios,Soltera (o),1,Familiar,FEMENINO,9 AÑOS 1 MESES ,"$20,000.00",NO,VENTA DE ROPA,9 AÑOS 1 MESES ,3000.0
137404,1971-05-28,Veracruz de Ignacio de la Llave,ORIZABA,Secundaria,Soltera (o),0,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$15,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,1500.0
137424,1987-05-12,México,NEZAHUALCOYOTL 2,Bachillerato,Casada (o),2,Rentada,FEMENINO,16 AÑOS 1 MESES ,"$22,400.00",NO,VENTA DE ROPA,10 AÑOS 1 MESES ,5600.0
137397,1961-01-16,Tabasco,CARDENAS,Primaria,Casada (o),0,Propia,FEMENINO,10 AÑOS 1 MESES ,"$15,000.00",NO,CALZADO REPARACION Y VENTA,4 AÑOS 1 MESES ,14093.0
137400,1964-05-21,Tabasco,CARDENAS,Secundaria,Unión Libre,0,Propia,FEMENINO,22 AÑOS 1 MESES ,$9.00,NO,CALZADO REPARACION Y VENTA,3 AÑOS 1 MESES ,2330.0
137402,1955-08-25,Tabasco,CARDENAS,Secundaria,Viuda (o),0,Propia,FEMENINO,22 AÑOS 1 MESES ,$16.00,NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,4000.0
137444,1979-05-19,Tabasco,CARDENAS,Secundaria,Unión Libre,1,Propia,FEMENINO,11 AÑOS 2 MESES ,"$1,400.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,4 AÑOS 1 MESES ,3500.0
137447,2004-07-06,Tabasco,CARDENAS,Sin Estudios,Soltera (o),0,Propia,FEMENINO,18 AÑOS 1 MESES ,"$8,800.00",NO,CALZADO REPARACION Y VENTA,3 AÑOS 1 MESES ,2200.0
137297,2000-07-27,México,AMECAMECA,Bachillerato,Soltera (o),1,Familiar,FEMENINO,4 AÑOS 1 MESES ,"$18,500.00",NO,FLORES/ARREGLOS,4 AÑOS 1 MESES ,3470.0
137205,1987-02-26,Veracruz de Ignacio de la Llave,ORIZABA,Secundaria,Casada (o),1,,FEMENINO,0 AÑOS 0 MESES ,"$6,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 1 MESES ,3200.0
137851,1993-03-24,Veracruz de Ignacio de la Llave,ORIZABA,Secundaria,Casada (o),2,Familiar,FEMENINO,6 AÑOS 1 MESES ,"$6,000.00",NO,VENTA DE ALIMENTOS,6 AÑOS 1 MESES ,3200.0
137852,1963-03-14,Veracruz de Ignacio de la Llave,ORIZABA,Primaria,Viuda (o),0,Familiar,FEMENINO,40 AÑOS 1 MESES ,"$6,000.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,10 AÑOS 1 MESES ,3200.0
137908,1999-08-08,Veracruz de Ignacio de la Llave,ORIZABA,Sin Estudios,Unión Libre,0,Propia,MASCULINO,3 AÑOS 1 MESES ,"$8,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,4 AÑOS 1 MESES ,3900.0
137401,1999-08-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Soltera (o),0,Familiar,FEMENINO,15 AÑOS 1 MESES ,"$16,000.00",NO,CALZADO REPARACION Y VENTA,3 AÑOS 1 MESES ,2000.0
137240,1967-09-04,México,AMECAMECA,Primaria,Casada (o),0,Propia,FEMENINO,45 AÑOS 1 MESES ,"$21,500.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,3 AÑOS 1 MESES ,4500.0
137081,1975-10-16,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Propia,FEMENINO,20 AÑOS 0 MESES ,"$7,600.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,6 AÑOS 0 MESES ,1700.0
137082,1983-07-12,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,10 AÑOS 0 MESES ,"$9,200.00",NO,AGUA/POTABLE/RESIDUAL,3 AÑOS 0 MESES ,2000.0
137831,2003-12-31,Veracruz de Ignacio de la Llave,ORIZABA,Secundaria,Unión Libre,1,Familiar,FEMENINO,3 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ALIMENTOS,3 AÑOS 1 MESES ,1800.0
137839,2004-09-08,Veracruz de Ignacio de la Llave,ORIZABA,Licenciatura,Soltera (o),0,Familiar,FEMENINO,18 AÑOS 1 MESES ,"$10,000.00",NO,CALZADO REPARACION Y VENTA,1 AÑOS 1 MESES ,2450.0
137963,1953-03-22,Veracruz de Ignacio de la Llave,FORTIN,Primaria,Viuda (o),0,Propia,FEMENINO,47 AÑOS 0 MESES ,"$8,600.00",NO,VENTA DE MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,10 AÑOS 0 MESES ,2150.0
137964,2001-12-07,Veracruz de Ignacio de la Llave,FORTIN,Bachillerato,Soltera (o),0,Rentada,FEMENINO,4 AÑOS 0 MESES ,"$11,000.00",NO,VENTA DE ALIMENTOS,3 AÑOS 0 MESES ,2025.0
137431,1995-07-19,México,CHIMALHUACAN 2,Bachillerato,Casada (o),1,Familiar,FEMENINO,9 AÑOS 0 MESES ,"$5,200.00",NO,TLAPALERIA/FERRETERIA/MATERIALES DE CONSTRUCCION,7 AÑOS 0 MESES ,1300.0
137465,1976-04-21,México,NEZAHUALCOYOTL 2,Bachillerato,Divorciada (o),0,Familiar,FEMENINO,20 AÑOS 1 MESES ,"$4,800.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,4 AÑOS 1 MESES ,1000.0
135460,1985-01-29,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Soltera (o),0,Propia,FEMENINO,12 AÑOS 1 MESES ,"$19,200.00",NO,JOYERIA/BISUTERIA/FUNDICION,3 AÑOS 1 MESES ,4800.0
135550,1978-01-06,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Casada (o),0,Propia,FEMENINO,30 AÑOS 1 MESES ,"$13,600.00",NO,JOYERIA/BISUTERIA/FUNDICION,6 AÑOS 1 MESES ,3400.0
136777,1973-10-28,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Casada (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$20,800.00",NO,CARNICERIA/POLLERIA/RASTRO,10 AÑOS 1 MESES ,5200.0
137528,1995-10-25,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Casada (o),0,Familiar,FEMENINO,3 AÑOS 1 MESES ,"$16,000.00",NO,VENTA DE ALIMENTOS,4 AÑOS 1 MESES ,4000.0
137847,1982-09-03,Veracruz de Ignacio de la Llave,COATZACOALCOS,Licenciatura,Casada (o),0,Propia,FEMENINO,15 AÑOS 1 MESES ,"$13,600.00",NO,VENTA DE MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,3 AÑOS 1 MESES ,3400.0
137172,1953-12-15,Jalisco,TONALA 2,Primaria,Casada (o),0,,FEMENINO,0 AÑOS 0 MESES ,"$24,000.00",NO,VENTA DE ROPA,1 AÑOS 0 MESES ,1500.0
137174,1979-02-05,Jalisco,TONALA 2,Secundaria,Casada (o),3,,FEMENINO,0 AÑOS 0 MESES ,"$20,000.00",NO,FABRICA/TALLER/ELABORACION/REPARACION,4 AÑOS 0 MESES ,2000.0
136262,2003-06-09,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Soltera (o),0,Propia,FEMENINO,18 AÑOS 1 MESES ,"$16,000.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,3 AÑOS 1 MESES ,4000.0
136264,1995-07-14,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Soltera (o),0,Propia,FEMENINO,5 AÑOS 1 MESES ,"$15,400.00",NO,VENTA DE ROPA,3 AÑOS 1 MESES ,3850.0
136268,1991-01-22,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Unión Libre,0,Propia,FEMENINO,31 AÑOS 1 MESES ,"$10,000.00",NO,VENTA DE ROPA,2 AÑOS 1 MESES ,4700.0
136804,1991-12-11,Veracruz de Ignacio de la Llave,COATZACOALCOS,Bachillerato,Unión Libre,0,Propia,MASCULINO,6 AÑOS 1 MESES ,"$12,000.00",NO,MECANICA AUTOMOTRIZ/INDUSTRIAL,8 AÑOS 2 MESES ,3000.0
136834,1965-06-28,Veracruz de Ignacio de la Llave,COATZACOALCOS,Secundaria,Soltera (o),0,Propia,FEMENINO,20 AÑOS 1 MESES ,"$12,400.00",NO,ABARROTES/MISCELANEAS/PERECEDEROS,10 AÑOS 1 MESES ,3100.0
137426,1986-03-23,Jalisco,TONALA,Secundaria,Unión Libre,0,Rentada,FEMENINO,2 AÑOS 0 MESES ,"$20,000.00",NO,VENTA DE ALIMENTOS,10 AÑOS 0 MESES ,2200.0
137429,2003-04-21,Jalisco,TONALA,Bachillerato,Unión Libre,1,Rentada,FEMENINO,2 AÑOS 0 MESES ,"$16,000.00",NO,VENTA DE ROPA,2 AÑOS 0 MESES ,2800.0
137766,1992-12-28,México,CHIMALHUACAN 2,Secundaria,Soltera (o),0,Familiar,FEMENINO,14 AÑOS 0 MESES ,"$5,200.00",NO,ARTE/ARTESANIAS,8 AÑOS 0 MESES ,1300.0
137880,1999-04-14,México,CHIMALHUACAN 2,Sin Estudios,,0,Familiar,FEMENINO,15 AÑOS 0 MESES ,"$3,800.00",NO,BELLEZA/SALON/ESTETICA/BARBERIA,4 AÑOS 0 MESES ,950.0
137692,1979-06-08,México,CHIMALHUACAN 2,Secundaria,Casada (o),2,Propia,FEMENINO,20 AÑOS 0 MESES ,"$4,800.00",NO,VENTA DE ROPA,5 AÑOS 0 MESES ,1200.0
137694,1984-05-11,México,CHIMALHUACAN 2,Secundaria,Casada (o),2,Familiar,FEMENINO,10 AÑOS 0 MESES ,"$4,000.00",NO,PANADERIA,10 AÑOS 0 MESES ,1000.0
137700,1992-05-07,México,CHIMALHUACAN 2,Bachillerato,Unión Libre,2,Propia,FEMENINO,10 AÑOS 0 MESES ,"$4,000.00",NO,PANADERIA,10 AÑOS 12 MESES ,1000.0
137872,1983-04-09,México,CHIMALHUACAN 2,Secundaria,Casada (o),1,Familiar,FEMENINO,18 AÑOS 0 MESES ,"$4,400.00",NO,PAPELERIA,10 AÑOS 12 MESES ,1100.0
